ISSN-year_tag,count_Dimensions,fixed_from,database_Dimensions,database_OpenAlex,count_OpenAlex,year,Dim/OpenAlex,ISSN
2590-2520_2019,17,,Dimensions,OpenAlex,19,2019,0.8947368421052632,2590-2520
2590-2520_2020,19,,Dimensions,OpenAlex,19,2020,1,2590-2520
2590-2520_2021,18,,Dimensions,OpenAlex,18,2021,1,2590-2520
2590-2520_2022,16,,Dimensions,OpenAlex,16,2022,1,2590-2520
2590-2520_2023,35,,Dimensions,OpenAlex,35,2023,1,2590-2520
2590-2555_2020,3,,Dimensions,OpenAlex,5,2020,0.6,2590-2555
2590-2555_2021,25,,Dimensions,OpenAlex,26,2021,0.9615384615384616,2590-2555
2590-2555_2022,25,,Dimensions,OpenAlex,26,2022,0.9615384615384616,2590-2555
2590-2555_2023,19,,Dimensions,OpenAlex,20,2023,0.95,2590-2555
2590-2571_2020,12,,Dimensions,OpenAlex,6,2020,2,2590-2571
2590-2571_2021,61,,Dimensions,OpenAlex,63,2021,0.9682539682539683,2590-2571
2590-2571_2022,67,,Dimensions,OpenAlex,65,2022,1.0307692307692307,2590-2571
2590-2571_2023,11,,Dimensions,OpenAlex,22,2023,0.5,2590-2571
2590-2601_2019,2,,Dimensions,OpenAlex,2,2019,1,2590-2601
2590-2601_2020,14,,Dimensions,OpenAlex,15,2020,0.9333333333333333,2590-2601
2590-2601_2021,37,,Dimensions,OpenAlex,37,2021,1,2590-2601
2590-2601_2022,8,,Dimensions,OpenAlex,10,2022,0.8,2590-2601
2590-2601_2023,18,,Dimensions,OpenAlex,17,2023,1.0588235294117647,2590-2601
2590-2628_2019,9,,Dimensions,OpenAlex,12,2019,0.75,2590-2628
2590-2628_2020,17,,Dimensions,OpenAlex,18,2020,0.9444444444444444,2590-2628
2590-2628_2021,33,,Dimensions,OpenAlex,36,2021,0.9166666666666666,2590-2628
2590-2628_2022,51,,Dimensions,OpenAlex,52,2022,0.9807692307692307,2590-2628
2590-2628_2023,47,,Dimensions,OpenAlex,49,2023,0.9591836734693877,2590-2628
2590-2636_2020,2,,Dimensions,OpenAlex,4,2020,0.5,2590-2636
2590-2636_2021,3,,Dimensions,OpenAlex,4,2021,0.75,2590-2636
2590-289X_2019,13,,Dimensions,OpenAlex,16,2019,0.8125,2590-289X
2590-289X_2020,21,,Dimensions,OpenAlex,24,2020,0.875,2590-289X
2590-2903_2020,3,,Dimensions,OpenAlex,1,2020,3,2590-2903
2590-2911_2019,7,,Dimensions,OpenAlex,7,2019,1,2590-2911
2590-2911_2020,86,,Dimensions,OpenAlex,86,2020,1,2590-2911
2590-2911_2021,134,,Dimensions,OpenAlex,136,2021,0.9852941176470589,2590-2911
2590-2911_2022,131,,Dimensions,OpenAlex,130,2022,1.0076923076923077,2590-2911
2590-2911_2023,371,,Dimensions,OpenAlex,374,2023,0.9919786096256684,2590-2911
2590-3322_2021,184,,Dimensions,OpenAlex,236,2021,0.7796610169491526,2590-3322
2590-3462_2021,58,,Dimensions,OpenAlex,57,2021,1.0175438596491229,2590-3462
2590-3462_2022,107,,Dimensions,OpenAlex,75,2022,1.4266666666666667,2590-3462
2590-3462_2023,131,,Dimensions,OpenAlex,151,2023,0.8675496688741722,2590-3462
2603-9249_2019,13,,Dimensions,OpenAlex,52,2019,0.25,2603-9249
2603-9249_2020,35,,Dimensions,OpenAlex,58,2020,0.603448276,2603-9249
2603-9249_2021,55,,Dimensions,OpenAlex,118,2021,0.4661016949152542,2603-9249
2603-9249_2022,17,,Dimensions,OpenAlex,54,2022,0.3148148148148148,2603-9249
2603-9249_2023,24,,Dimensions,OpenAlex,54,2023,0.4444444444444444,2603-9249
2605-0730_2019,10,,Dimensions,OpenAlex,36,2019,0.2777777777777778,2605-0730
2605-0730_2020,9,,Dimensions,OpenAlex,30,2020,0.3,2605-0730
2605-0730_2021,16,,Dimensions,OpenAlex,45,2021,0.35555555555555557,2605-0730
2605-0730_2022,19,,Dimensions,OpenAlex,47,2022,0.40425531914893614,2605-0730
2605-0730_2023,15,,Dimensions,OpenAlex,21,2023,0.7142857142857143,2605-0730
2617-1619_2020,17,,Dimensions,OpenAlex,19,2020,0.8947368421052632,2617-1619
2617-1619_2021,23,,Dimensions,OpenAlex,24,2021,0.9583333333333334,2617-1619
2617-1619_2022,16,,Dimensions,OpenAlex,16,2022,1,2617-1619
2617-1619_2023,9,,Dimensions,OpenAlex,10,2023,0.9,2617-1619
2624-5175_2019,31,,Dimensions,OpenAlex,32,2019,0.96875,2624-5175
2624-5175_2020,37,,Dimensions,OpenAlex,38,2020,0.9736842105263158,2624-5175
2624-5175_2021,43,,Dimensions,OpenAlex,46,2021,0.9347826086956522,2624-5175
2624-5175_2022,56,,Dimensions,OpenAlex,57,2022,0.9824561403508771,2624-5175
2624-5175_2023,50,,Dimensions,OpenAlex,50,2023,1,2624-5175
2624-5558_2020,15,,Dimensions,OpenAlex,16,2020,0.9375,2624-5558
2624-5558_2021,41,,Dimensions,OpenAlex,41,2021,1,2624-5558
2624-5558_2022,40,,Dimensions,OpenAlex,41,2022,0.975609756,2624-5558
2624-5558_2023,31,,Dimensions,OpenAlex,32,2023,0.96875,2624-5558
2624-5647_2019,20,,Dimensions,OpenAlex,20,2019,1,2624-5647
2624-5647_2020,40,,Dimensions,OpenAlex,43,2020,0.9302325581395349,2624-5647
2624-5647_2021,18,,Dimensions,OpenAlex,22,2021,0.8181818181818182,2624-5647
2624-5647_2022,32,,Dimensions,OpenAlex,32,2022,1,2624-5647
2624-5647_2023,44,,Dimensions,OpenAlex,46,2023,0.9565217391304348,2624-5647
2624-599X_2019,43,,Dimensions,OpenAlex,45,2019,0.9555555555555556,2624-599X
2624-599X_2020,48,,Dimensions,OpenAlex,51,2020,0.9411764705882353,2624-599X
2624-599X_2021,43,,Dimensions,OpenAlex,44,2021,0.9772727272727273,2624-599X
2624-599X_2022,64,,Dimensions,OpenAlex,65,2022,0.9846153846153847,2624-599X
2624-599X_2023,65,,Dimensions,OpenAlex,65,2023,1,2624-599X
2624-6120_2020,11,,Dimensions,OpenAlex,13,2020,0.8461538461538461,2624-6120
2624-6120_2021,50,,Dimensions,OpenAlex,51,2021,0.9803921568627451,2624-6120
2624-6120_2022,54,,Dimensions,OpenAlex,55,2022,0.9818181818181818,2624-6120
2624-6120_2023,45,,Dimensions,OpenAlex,47,2023,0.9574468085106383,2624-6120
2624-6511_2019,33,,Dimensions,OpenAlex,34,2019,0.9705882352941176,2624-6511
2624-6511_2020,74,,Dimensions,OpenAlex,76,2020,0.9736842105263158,2624-6511
2624-6511_2021,75,,Dimensions,OpenAlex,76,2021,0.9868421052631579,2624-6511
2624-6511_2022,96,,Dimensions,OpenAlex,98,2022,0.9795918367346939,2624-6511
2624-6511_2023,148,,Dimensions,OpenAlex,149,2023,0.9932885906040269,2624-6511
2624-7402_2019,37,,Dimensions,OpenAlex,37,2019,1,2624-7402
2624-7402_2020,42,,Dimensions,OpenAlex,42,2020,1,2624-7402
2624-7402_2021,61,,Dimensions,OpenAlex,62,2021,0.9838709677419355,2624-7402
2624-7402_2022,79,,Dimensions,OpenAlex,80,2022,0.9875,2624-7402
2624-7402_2023,146,,Dimensions,OpenAlex,147,2023,0.9931972789115646,2624-7402
2624-781X_2020,13,,Dimensions,OpenAlex,13,2020,1,2624-781X
2624-781X_2021,35,,Dimensions,OpenAlex,36,2021,0.9722222222222222,2624-781X
2624-781X_2022,38,,Dimensions,OpenAlex,41,2022,0.926829268,2624-781X
2624-781X_2023,44,,Dimensions,OpenAlex,45,2023,0.9777777777777777,2624-781X
2624-7852_2019,22,,Dimensions,OpenAlex,25,2019,0.88,2624-7852
2624-7852_2020,55,,Dimensions,OpenAlex,60,2020,0.9166666666666666,2624-7852
2624-7852_2021,50,,Dimensions,OpenAlex,50,2021,1,2624-7852
2624-7852_2022,24,,Dimensions,OpenAlex,24,2022,1,2624-7852
2624-7852_2023,38,,Dimensions,OpenAlex,38,2023,1,2624-7852
2624-795X_2020,3,,Dimensions,OpenAlex,3,2020,1,2624-795X
2624-795X_2021,26,,Dimensions,OpenAlex,26,2021,1,2624-795X
2624-795X_2022,26,,Dimensions,OpenAlex,27,2022,0.9629629629629629,2624-795X
2624-795X_2023,28,,Dimensions,OpenAlex,29,2023,0.9655172413793104,2624-795X
2624-800X_2021,33,,Dimensions,OpenAlex,34,2021,0.9705882352941176,2624-800X
2624-800X_2022,46,,Dimensions,OpenAlex,47,2022,0.9787234042553191,2624-800X
2624-800X_2023,40,,Dimensions,OpenAlex,41,2023,0.975609756,2624-800X
2624-8174_2019,62,,Dimensions,OpenAlex,29,2019,2.1379310344827585,2624-8174
2624-8174_2020,70,,Dimensions,OpenAlex,39,2020,1.794871794871795,2624-8174
2624-8174_2021,119,,Dimensions,OpenAlex,80,2021,1.4875,2624-8174
2624-8174_2022,113,,Dimensions,OpenAlex,95,2022,1.1894736842105262,2624-8174
2624-8174_2023,108,,Dimensions,OpenAlex,76,2023,1.4210526315789473,2624-8174
2624-8212_2019,27,,Dimensions,OpenAlex,29,2019,0.9310344827586207,2624-8212
2624-8212_2020,94,,Dimensions,OpenAlex,96,2020,0.9791666666666666,2624-8212
2624-8212_2021,193,,Dimensions,OpenAlex,194,2021,0.9948453608247423,2624-8212
2624-8212_2022,272,,Dimensions,OpenAlex,277,2022,0.9819494584837545,2624-8212
2624-8212_2023,212,,Dimensions,OpenAlex,223,2023,0.9506726457399103,2624-8212
2624-831X_2020,30,,Dimensions,OpenAlex,31,2020,0.967741935,2624-831X
2624-831X_2021,41,,Dimensions,OpenAlex,41,2021,1,2624-831X
2624-831X_2022,20,,Dimensions,OpenAlex,23,2022,0.8695652173913043,2624-831X
2624-831X_2023,26,,Dimensions,OpenAlex,27,2023,0.9629629629629629,2624-831X
2624-845X_2020,7,,Dimensions,OpenAlex,8,2020,0.875,2624-845X
2624-845X_2021,13,,Dimensions,OpenAlex,13,2021,1,2624-845X
2624-845X_2022,12,,Dimensions,OpenAlex,14,2022,0.8571428571428571,2624-845X
2624-845X_2023,20,,Dimensions,OpenAlex,21,2023,0.9523809523809523,2624-845X
2624-8549_2019,9,,Dimensions,OpenAlex,9,2019,1,2624-8549
2624-8549_2020,61,,Dimensions,OpenAlex,63,2020,0.9682539682539683,2624-8549
2624-8549_2021,99,,Dimensions,OpenAlex,104,2021,0.9519230769230769,2624-8549
2624-8549_2022,114,,Dimensions,OpenAlex,117,2022,0.9743589743589743,2624-8549
2624-8549_2023,174,,Dimensions,OpenAlex,178,2023,0.9775280898876404,2624-8549
2624-8611_2019,47,,Dimensions,OpenAlex,51,2019,0.9215686274509803,2624-8611
2624-8611_2020,21,,Dimensions,OpenAlex,23,2020,0.9130434782608695,2624-8611
2624-8611_2021,58,,Dimensions,OpenAlex,59,2021,0.9830508474576272,2624-8611
2624-8611_2022,67,,Dimensions,OpenAlex,72,2022,0.9305555555555556,2624-8611
2624-8611_2023,80,,Dimensions,OpenAlex,84,2023,0.9523809523809523,2624-8611
2624-862X_2020,20,,Dimensions,OpenAlex,21,2020,0.9523809523809523,2624-862X
2624-862X_2021,54,,Dimensions,OpenAlex,56,2021,0.9642857142857143,2624-862X
2624-862X_2022,60,,Dimensions,OpenAlex,61,2022,0.9836065573770492,2624-862X
2624-862X_2023,48,,Dimensions,OpenAlex,50,2023,0.96,2624-862X
2624-8921_2019,8,,Dimensions,OpenAlex,9,2019,0.8888888888888888,2624-8921
2624-8921_2020,37,,Dimensions,OpenAlex,38,2020,0.9736842105263158,2624-8921
2624-8921_2021,49,,Dimensions,OpenAlex,51,2021,0.9607843137254902,2624-8921
2624-8921_2022,75,,Dimensions,OpenAlex,76,2022,0.9868421052631579,2624-8921
2624-8921_2023,101,,Dimensions,OpenAlex,103,2023,0.9805825242718447,2624-8921
2624-893X_2019,84,,Dimensions,OpenAlex,85,2019,0.9882352941176471,2624-893X
2624-893X_2020,142,,Dimensions,OpenAlex,146,2020,0.9726027397260274,2624-893X
2624-893X_2021,208,,Dimensions,OpenAlex,215,2021,0.9674418604651163,2624-893X
2624-893X_2022,272,,Dimensions,OpenAlex,276,2022,0.9855072463768116,2624-893X
2624-893X_2023,306,,Dimensions,OpenAlex,312,2023,0.9807692307692307,2624-893X
2624-909X_2019,48,,Dimensions,OpenAlex,49,2019,0.9795918367346939,2624-909X
2624-909X_2020,48,,Dimensions,OpenAlex,49,2020,0.9795918367346939,2624-909X
2624-909X_2021,111,,Dimensions,OpenAlex,114,2021,0.9736842105263158,2624-909X
2624-909X_2022,122,,Dimensions,OpenAlex,124,2022,0.9838709677419355,2624-909X
2624-909X_2023,114,,Dimensions,OpenAlex,115,2023,0.991304348,2624-909X
2624-9367_2019,59,,Dimensions,OpenAlex,62,2019,0.9516129032258065,2624-9367
2624-9367_2020,194,,Dimensions,OpenAlex,206,2020,0.941747573,2624-9367
2624-9367_2021,365,,Dimensions,OpenAlex,379,2021,0.9630606860158312,2624-9367
2624-9367_2022,456,,Dimensions,OpenAlex,473,2022,0.9640591966173362,2624-9367
2624-9367_2023,407,,Dimensions,OpenAlex,421,2023,0.9667458432304038,2624-9367
2624-9375_2019,4,,Dimensions,OpenAlex,4,2019,1,2624-9375
2624-9375_2020,64,,Dimensions,OpenAlex,65,2020,0.9846153846153847,2624-9375
2624-9375_2021,184,,Dimensions,OpenAlex,185,2021,0.9945945945945946,2624-9375
2624-9375_2022,230,,Dimensions,OpenAlex,233,2022,0.9871244635193133,2624-9375
2624-9375_2023,143,,Dimensions,OpenAlex,145,2023,0.9862068965517241,2624-9375
2624-9553_2019,9,,Dimensions,OpenAlex,11,2019,0.8181818181818182,2624-9553
2624-9553_2020,27,,Dimensions,OpenAlex,31,2020,0.8709677419354839,2624-9553
2624-9553_2021,165,,Dimensions,OpenAlex,175,2021,0.9428571428571428,2624-9553
2624-9553_2022,232,,Dimensions,OpenAlex,238,2022,0.9747899159663865,2624-9553
2624-9553_2023,116,,Dimensions,OpenAlex,121,2023,0.9586776859504132,2624-9553
2624-960X_2019,30,,Dimensions,OpenAlex,30,2019,1,2624-960X
2624-960X_2020,40,,Dimensions,OpenAlex,41,2020,0.975609756,2624-960X
2624-960X_2021,47,,Dimensions,OpenAlex,47,2021,1,2624-960X
2624-960X_2022,44,,Dimensions,OpenAlex,45,2022,0.9777777777777777,2624-960X
2624-960X_2023,41,,Dimensions,OpenAlex,42,2023,0.9761904761904762,2624-960X
2624-9634_2019,9,,Dimensions,OpenAlex,9,2019,1,2624-9634
2624-9634_2020,57,,Dimensions,OpenAlex,62,2020,0.9193548387096774,2624-9634
2624-9634_2021,138,,Dimensions,OpenAlex,144,2021,0.9583333333333334,2624-9634
2624-9634_2022,184,,Dimensions,OpenAlex,188,2022,0.9787234042553191,2624-9634
2624-9634_2023,111,,Dimensions,OpenAlex,114,2023,0.9736842105263158,2624-9634
2624-9898_2019,11,,Dimensions,OpenAlex,11,2019,1,2624-9898
2624-9898_2020,54,,Dimensions,OpenAlex,56,2020,0.9642857142857143,2624-9898
2624-9898_2021,110,,Dimensions,OpenAlex,117,2021,0.9401709401709402,2624-9898
2624-9898_2022,154,,Dimensions,OpenAlex,158,2022,0.9746835443037974,2624-9898
2624-9898_2023,137,,Dimensions,OpenAlex,143,2023,0.958041958,2624-9898
2627-1850_2020,29,,Dimensions,OpenAlex,30,2020,0.9666666666666667,2627-1850
2627-1850_2021,9,,Dimensions,OpenAlex,10,2021,0.9,2627-1850
2627-1850_2022,19,,Dimensions,OpenAlex,20,2022,0.95,2627-1850
2627-1850_2023,3,,Dimensions,OpenAlex,3,2023,1,2627-1850
2628-5452_2020,38,,Dimensions,OpenAlex,48,2020,0.7916666666666666,2628-5452
2628-5452_2021,39,,Dimensions,OpenAlex,40,2021,0.975,2628-5452
2628-5452_2022,21,,Dimensions,OpenAlex,21,2022,1,2628-5452
2628-5452_2023,26,,Dimensions,OpenAlex,25,2023,1.04,2628-5452
2628-9725_2021,57,,Dimensions,OpenAlex,72,2021,0.7916666666666666,2628-9725
2628-9725_2022,41,,Dimensions,OpenAlex,48,2022,0.8541666666666666,2628-9725
2628-9725_2023,27,,Dimensions,OpenAlex,29,2023,0.9310344827586207,2628-9725
2631-6315_2021,30,,Dimensions,OpenAlex,30,2021,1,2631-6315
2631-6315_2022,32,,Dimensions,OpenAlex,34,2022,0.9411764705882353,2631-6315
2631-6315_2023,28,,Dimensions,OpenAlex,28,2023,1,2631-6315
2631-7680_2021,18,,Dimensions,OpenAlex,19,2021,0.9473684210526315,2631-7680
2631-7680_2022,23,,Dimensions,OpenAlex,25,2022,0.92,2631-7680
2631-7680_2023,25,,Dimensions,OpenAlex,25,2023,1,2631-7680
2632-8925_2021,26,,Dimensions,OpenAlex,29,2021,0.896551724,2632-8925
2632-8925_2022,17,,Dimensions,OpenAlex,17,2022,1,2632-8925
2632-8925_2023,28,,Dimensions,OpenAlex,31,2023,0.9032258064516129,2632-8925
2633-4674_2023,6,,Dimensions,OpenAlex,6,2023,1,2633-4674
2633-4690_2023,40,,Dimensions,OpenAlex,40,2023,1,2633-4690
2634-1573_2021,9,,Dimensions,OpenAlex,10,2021,0.9,2634-1573
2634-1573_2022,8,,Dimensions,OpenAlex,8,2022,1,2634-1573
2634-1573_2023,37,,Dimensions,OpenAlex,38,2023,0.9736842105263158,2634-1573
2634-1581_2021,25,,Dimensions,OpenAlex,27,2021,0.9259259259259259,2634-1581
2634-1581_2022,24,,Dimensions,OpenAlex,25,2022,0.96,2634-1581
2634-1581_2023,29,,Dimensions,OpenAlex,30,2023,0.9666666666666667,2634-1581
2634-730X_2023,15,,Dimensions,OpenAlex,16,2023,0.9375,2634-730X
2637-3726_2019,27,,Dimensions,OpenAlex,28,2019,0.9642857142857143,2637-3726
2637-3807_2020,21,,Dimensions,OpenAlex,22,2020,0.9545454545454546,2637-3807
2637-3807_2021,21,,Dimensions,OpenAlex,21,2021,1,2637-3807
2637-3807_2022,16,,Dimensions,OpenAlex,16,2022,1,2637-3807
2637-3807_2023,20,,Dimensions,OpenAlex,21,2023,0.9523809523809523,2637-3807
2637-4943_2019,53,,Dimensions,OpenAlex,54,2019,0.9814814814814815,2637-4943
2637-4943_2020,86,,Dimensions,OpenAlex,88,2020,0.9772727272727273,2637-4943
2637-4943_2021,81,,Dimensions,OpenAlex,82,2021,0.9878048780487805,2637-4943
2637-4943_2022,98,,Dimensions,OpenAlex,99,2022,0.98989899,2637-4943
2637-4943_2023,115,,Dimensions,OpenAlex,119,2023,0.9663865546218487,2637-4943
2637-9368_2019,21,,Dimensions,OpenAlex,24,2019,0.875,2637-9368
2637-9368_2020,47,,Dimensions,OpenAlex,55,2020,0.8545454545454545,2637-9368
2637-9368_2021,44,,Dimensions,OpenAlex,44,2021,1,2637-9368
2637-9368_2022,111,,Dimensions,OpenAlex,112,2022,0.9910714285714286,2637-9368
2637-9368_2023,108,,Dimensions,OpenAlex,110,2023,0.9818181818181818,2637-9368
2639-6181_2020,38,,Dimensions,OpenAlex,38,2020,1,2639-6181
2639-6181_2021,58,,Dimensions,OpenAlex,59,2021,0.9830508474576272,2639-6181
2639-6181_2022,39,,Dimensions,OpenAlex,40,2022,0.975,2639-6181
2639-6181_2023,29,,Dimensions,OpenAlex,29,2023,1,2639-6181
2639-6696_2020,124,,Dimensions,OpenAlex,130,2020,0.9538461538461539,2639-6696
2639-6696_2021,85,,Dimensions,OpenAlex,88,2021,0.9659090909090909,2639-6696
2639-6696_2022,90,,Dimensions,OpenAlex,93,2022,0.967741935,2639-6696
2639-6696_2023,113,,Dimensions,OpenAlex,116,2023,0.9741379310344828,2639-6696
2640-4567_2019,71,,Dimensions,OpenAlex,90,2019,0.7888888888888889,2640-4567
2640-4567_2020,185,,Dimensions,OpenAlex,240,2020,0.7708333333333334,2640-4567
2640-4567_2021,191,,Dimensions,OpenAlex,238,2021,0.8025210084033614,2640-4567
2640-4567_2022,240,,Dimensions,OpenAlex,281,2022,0.8540925266903915,2640-4567
2640-4567_2023,370,,Dimensions,OpenAlex,421,2023,0.8788598574821853,2640-4567
2641-6573_2020,6,,Dimensions,OpenAlex,8,2020,0.75,2641-6573
2641-6573_2021,18,,Dimensions,OpenAlex,21,2021,0.8571428571428571,2641-6573
2641-6573_2022,23,,Dimensions,OpenAlex,27,2022,0.8518518518518519,2641-6573
2641-6573_2023,7,,Dimensions,OpenAlex,11,2023,0.6363636363636364,2641-6573
2642-2514_2020,12,,Dimensions,OpenAlex,13,2020,0.9230769230769231,2642-2514
2642-2514_2021,22,,Dimensions,OpenAlex,22,2021,1,2642-2514
2642-2514_2022,30,,Dimensions,OpenAlex,31,2022,0.967741935,2642-2514
2642-2514_2023,27,,Dimensions,OpenAlex,27,2023,1,2642-2514
2642-3561_2020,4,,Dimensions,OpenAlex,5,2020,0.8,2642-3561
2642-3561_2021,12,,Dimensions,OpenAlex,16,2021,0.75,2642-3561
2642-3561_2022,15,,Dimensions,OpenAlex,19,2022,0.7894736842105263,2642-3561
2642-3561_2023,7,,Dimensions,OpenAlex,7,2023,1,2642-3561
2642-3588_2022,2,,Dimensions,OpenAlex,4,2022,0.5,2642-3588
2642-3588_2023,32,,Dimensions,OpenAlex,33,2023,0.9696969696969697,2642-3588
2643-8429_2020,33,,Dimensions,OpenAlex,49,2020,0.673469388,2643-8429
2643-8429_2021,55,,Dimensions,OpenAlex,62,2021,0.8870967741935484,2643-8429
2643-8429_2022,54,,Dimensions,OpenAlex,58,2022,0.9310344827586207,2643-8429
2643-8429_2023,114,,Dimensions,OpenAlex,120,2023,0.95,2643-8429
2643-8909_2020,6,,Dimensions,OpenAlex,7,2020,0.8571428571428571,2643-8909
2643-8909_2021,10,,Dimensions,OpenAlex,13,2021,0.7692307692307693,2643-8909
2643-8909_2022,12,,Dimensions,OpenAlex,12,2022,1,2643-8909
2643-8909_2023,8,,Dimensions,OpenAlex,8,2023,1,2643-8909
2659-6636_2020,25,,Dimensions,OpenAlex,70,2020,0.35714285714285715,2659-6636
2659-6636_2021,19,,Dimensions,OpenAlex,48,2021,0.3958333333333333,2659-6636
2659-6636_2022,22,,Dimensions,OpenAlex,55,2022,0.4,2659-6636
2659-6636_2023,26,,Dimensions,OpenAlex,71,2023,0.36619718309859156,2659-6636
2661-8001_2021,39,,Dimensions,OpenAlex,41,2021,0.9512195121951219,2661-8001
2661-8001_2022,31,,Dimensions,OpenAlex,34,2022,0.9117647058823529,2661-8001
2661-8001_2023,53,,Dimensions,OpenAlex,57,2023,0.9298245614035088,2661-8001
2661-801X_2020,69,,Dimensions,OpenAlex,70,2020,0.9857142857142858,2661-801X
2661-801X_2021,66,,Dimensions,OpenAlex,66,2021,1,2661-801X
2661-801X_2022,116,,Dimensions,OpenAlex,116,2022,1,2661-801X
2661-801X_2023,180,,Dimensions,OpenAlex,180,2023,1,2661-801X
2661-8850_2020,85,,Dimensions,OpenAlex,85,2020,1,2661-8850
2661-8850_2021,57,,Dimensions,OpenAlex,58,2021,0.9827586206896551,2661-8850
2661-8850_2022,58,,Dimensions,OpenAlex,58,2022,1,2661-8850
2661-8850_2023,35,,Dimensions,OpenAlex,35,2023,1,2661-8850
2661-8974_2019,12,,Dimensions,OpenAlex,14,2019,0.8571428571428571,2661-8974
2662-2211_2020,95,,Dimensions,OpenAlex,96,2020,0.9895833333333334,2662-2211
2662-2211_2021,140,,Dimensions,OpenAlex,142,2021,0.9859154929577465,2662-2211
2662-2211_2022,129,,Dimensions,OpenAlex,129,2022,1,2662-2211
2662-2211_2023,145,,Dimensions,OpenAlex,145,2023,1,2662-2211
2662-2521_2020,11,,Dimensions,OpenAlex,13,2020,0.8461538461538461,2662-2521
2662-2521_2021,30,,Dimensions,OpenAlex,32,2021,0.9375,2662-2521
2662-2521_2022,20,,Dimensions,OpenAlex,20,2022,1,2662-2521
2662-2521_2023,25,,Dimensions,OpenAlex,26,2023,0.9615384615384616,2662-2521
2662-4044_2020,17,,Dimensions,OpenAlex,20,2020,0.85,2662-4044
2662-4044_2021,44,,Dimensions,OpenAlex,46,2021,0.9565217391304348,2662-4044
2662-4044_2022,71,,Dimensions,OpenAlex,71,2022,1,2662-4044
2662-4044_2023,59,,Dimensions,OpenAlex,59,2023,1,2662-4044
2662-4435_2020,63,,Dimensions,OpenAlex,69,2020,0.9130434782608695,2662-4435
2662-4435_2021,240,,Dimensions,OpenAlex,257,2021,0.93385214,2662-4435
2662-4435_2022,311,,Dimensions,OpenAlex,328,2022,0.948170732,2662-4435
2662-4435_2023,473,,Dimensions,OpenAlex,496,2023,0.9536290322580645,2662-4435
2662-4443_2020,96,,Dimensions,OpenAlex,104,2020,0.9230769230769231,2662-4443
2662-4443_2021,114,,Dimensions,OpenAlex,118,2021,0.9661016949152542,2662-4443
2662-4443_2022,100,,Dimensions,OpenAlex,104,2022,0.9615384615384616,2662-4443
2662-4443_2023,108,,Dimensions,OpenAlex,111,2023,0.972972973,2662-4443
2662-4966_2021,17,,Dimensions,OpenAlex,19,2021,0.8947368421052632,2662-4966
2662-4966_2022,26,,Dimensions,OpenAlex,29,2022,0.896551724,2662-4966
2662-4966_2023,28,,Dimensions,OpenAlex,29,2023,0.9655172413793104,2662-4966
2662-7671_2020,371,,Dimensions,OpenAlex,377,2020,0.9840848806366048,2662-7671
2662-7671_2021,295,,Dimensions,OpenAlex,300,2021,0.9833333333333333,2662-7671
2662-7671_2022,318,,Dimensions,OpenAlex,321,2022,0.9906542056074766,2662-7671
2662-7671_2023,427,,Dimensions,OpenAlex,427,2023,1,2662-7671
2662-8651_2020,17,,Dimensions,OpenAlex,18,2020,0.9444444444444444,2662-8651
2662-9380_2021,12,,Dimensions,OpenAlex,13,2021,0.9230769230769231,2662-9380
2662-9380_2022,10,,Dimensions,OpenAlex,11,2022,0.9090909090909091,2662-9380
2662-9380_2023,10,,Dimensions,OpenAlex,10,2023,1,2662-9380
2662-9984_2020,7,,Dimensions,OpenAlex,8,2020,0.875,2662-9984
2662-9984_2021,58,,Dimensions,OpenAlex,59,2021,0.9830508474576272,2662-9984
2662-9984_2022,42,,Dimensions,OpenAlex,44,2022,0.9545454545454546,2662-9984
2662-9984_2023,54,,Dimensions,OpenAlex,55,2023,0.9818181818181818,2662-9984
2662-9992_2020,273,,Dimensions,OpenAlex,185,2020,1.4756756756756757,2662-9992
2662-9992_2021,305,,Dimensions,OpenAlex,328,2021,0.9298780487804879,2662-9992
2662-9992_2022,428,,Dimensions,OpenAlex,464,2022,0.9224137931034483,2662-9992
2662-9992_2023,934,,Dimensions,OpenAlex,980,2023,0.9530612244897959,2662-9992
2663-5771_2023,5,,Dimensions,OpenAlex,6,2023,0.8333333333333334,2663-5771
2664-3286_2021,13,,Dimensions,OpenAlex,21,2021,0.6190476190476191,2664-3286
2664-3286_2022,21,,Dimensions,OpenAlex,27,2022,0.7777777777777778,2664-3286
2664-3286_2023,31,,Dimensions,OpenAlex,42,2023,0.7380952380952381,2664-3286
2664-3294_2021,2,,Dimensions,OpenAlex,2,2021,1,2664-3294
2664-3294_2022,19,,Dimensions,OpenAlex,21,2022,0.9047619047619048,2664-3294
2664-3294_2023,11,,Dimensions,OpenAlex,11,2023,1,2664-3294
2665-9026_2020,4,,Dimensions,OpenAlex,1,2020,4,2665-9026
2665-9107_2019,43,,Dimensions,OpenAlex,47,2019,0.9148936170212766,2665-9107
2665-9107_2020,100,,Dimensions,OpenAlex,106,2020,0.9433962264150944,2665-9107
2665-9107_2021,73,,Dimensions,OpenAlex,82,2021,0.8902439024390244,2665-9107
2665-9107_2022,49,,Dimensions,OpenAlex,50,2022,0.98,2665-9107
2665-9107_2023,38,,Dimensions,OpenAlex,44,2023,0.8636363636363636,2665-9107
2665-9131_2019,10,,Dimensions,OpenAlex,5,2019,2,2665-9131
